path,query_id,response,completion_tokens,latency_ms,error
analysis/check/body/expression_operation.go,q0,NONE,2,455,
analysis/check/body/result_parameter_readmodel.go,q0,NONE,2,809,
analysis/check/body/function_value_types.go,q0,NONE,2,833,
analysis/check/body/entry_contextual_function.go,q0,NONE,2,833,
analysis/check/body/call_identity.go,q0,NONE,2,832,
analysis/check/body/module_type_alias.go,q0,NONE,2,832,
analysis/check/body/internal/readexpr/readexpr.go,q0,NONE,2,833,
analysis/check/body/generic_for_transfer.go,q0,NONE,2,834,
analysis/check/body/result_return_readmodel.go,q0,NONE,2,465,
analysis/check/body/object_literal_sourcevalue.go,q0,NONE,2,1238,
analysis/check/body/entry_state.go,q0,NONE,2,1238,
analysis/check/body/import_outcomes.go,q0,NONE,2,1240,
analysis/check/body/api.go,q0,NONE,2,1239,
analysis/check/body/result_accessors.go,q0,NONE,2,1241,
analysis/check/body/config.go,q0,NONE,2,1241,
analysis/check/body/read_boundary.go,q0,NONE,2,1241,
analysis/check/body/read_boundary_state.go,q0,NONE,2,1241,
analysis/check/diagnostics/assignment_call_owner.go,q0,NONE,2,363,
analysis/check/body/return_type_values.go,q0,NONE,2,520,
analysis/check/checktest/checktest.go,q0,NONE,2,711,
analysis/check/body/visibility.go,q0,NONE,2,711,
analysis/check/checktest/internal/precheck/precheck.go,q0,NONE,2,711,
analysis/check/body/signature_return_type_ops.go,q0,NONE,2,711,
analysis/check/diagnostics/assignment.go,q0,NONE,2,711,
analysis/check/body/run.go,q0,NONE,2,712,
analysis/check/diagnostics/assignment_diagnostic.go,q0,NONE,2,409,
analysis/check/diagnostics/evidence.go,q0,NONE,2,407,
analysis/check/diagnostics/numeric_for.go,q0,NONE,2,260,
analysis/check/diagnostics/expression_type.go,q0,NONE,2,711,
analysis/check/diagnostics/object_literal_mismatch.go,q0,NONE,2,714,
analysis/check/diagnostics/diagnostics.go,q0,NONE,2,1019,
analysis/check/diagnostics/resolver.go,q0,NONE,2,792,
analysis/check/diagnostics/runtime_guard.go,q0,NONE,2,635,
analysis/check/diagnostics/return_contract.go,q0,NONE,2,748,
analysis/check/diagnostics/condition_reachability.go,q0,NONE,2,1491,
analysis/check/diagnostics/call_param_obligation.go,q0,NONE,2,1493,
analysis/check/diagnostics/unused_local.go,q0,NONE,2,621,
analysis/check/diagnostics/trust.go,q0,NONE,2,883,
analysis/check/diagnostics/type_reference.go,q0,NONE,2,664,
analysis/check/diagnostics/member_read.go,q0,NONE,2,1682,
analysis/check/diagnostics/channel_select_exhaustiveness.go,q0,NONE,2,1987,
analysis/check/exportmanifest/effect_boundary.go,q0,NONE,2,1245,
analysis/check/diagnostics/dead_assignment.go,q0,NONE,2,2492,
analysis/check/diagnostics/internal/readmodel/readmodel.go,q0,NONE,2,2188,
analysis/check/diagnostics/value_reference.go,q0,NONE,2,1367,
analysis/check/exportmanifest/product_type.go,q0,NONE,2,927,
analysis/check/exportmanifest/function_signatures.go,q0,NONE,2,1077,
analysis/check/exportmanifest/source_type.go,q0,NONE,2,884,
analysis/check/exportmanifest/type_defs.go,q0,NONE,2,884,
analysis/check/exportmanifest/export.go,q0,typ.Type: join,6,1419,
analysis/check/fixpoint/program/internal/projectsummary/project_heap_table_objects.go,q0,NONE,2,175,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_params.go,q0,NONE,2,530,
analysis/check/fixpoint/program/internal/projectsummary/project_return_condition_refinements.go,q0,NONE,2,530,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_equalities.go,q0,NONE,2,532,
analysis/check/exportmanifest/object_type.go,q0,"objectMemberMaps: join, equal",8,1608,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_facts.go,q0,NONE,2,777,
analysis/check/fixpoint/program/internal/projectsummary/project_return_param_aliases.go,q0,NONE,2,726,
analysis/check/fixpoint/program/internal/projectsummary/project_param_obligations.go,q0,NONE,2,777,
analysis/check/fixpoint/program/internal/projectsummary/project_return_presence_relations.go,q0,NONE,2,726,
analysis/check/fixpoint/program/method_receiver_context.go,q0,NONE,2,786,
analysis/check/diagnostics/direct_call.go,q0,NONE,2,4015,
analysis/check/fixpoint/program/param_inference.go,q0,NONE,2,1213,
analysis/check/fixpoint/program/internal/projectsummary/project.go,q0,NONE,2,2617,
analysis/check/diagnostics/assignment_projection.go,q0,NONE,2,4605,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_reachability.go,q0,NONE,2,2637,
analysis/check/fixpoint/program/internal/projectsummary/project_return_slots.go,q0,joinDeclaredReturnValue: join,6,2072,
analysis/check/fixpoint/ref/ref.go,q0,NONE,2,1825,
analysis/check/fixpoint/program/program.go,q0,NONE,2,2072,
analysis/check/fixpoint/query/query.go,q0,NONE,2,1878,
analysis/check/diagnostics/guard_env.go,q0,"guardEnv: join, equal",7,4978,
analysis/check/fixpoint/program/internal/projectsummary/project_normal_return_conditions.go,q0,summary.ParamCondition: meet,7,2835,
analysis/check/fixpoint/summary/channel_select_facts.go,q0,"[]callboundary.ChannelSelectFact: join, normalize, lessOrEq, equal",18,2018,
analysis/check/fixpoint/program/internal/callresult/provider.go,q0,"summary.Summary: join, normalize",8,3378,
analysis/check/fixpoint/summary/frozen_table_facts.go,q0,"[]callboundary.FrozenTableFact: join, normalize, equal, lessOrEq",18,1051,
analysis/check/fixpoint/summary/effect_delta_facts.go,q0,"[]callboundary.EffectDelta: join, widen, lessOrEq, normalize, equal",19,1479,
analysis/check/diagnostics/member_call.go,q0,"narrowByPathLiteralNot, narrowByPathLiteralNotDepth, normalize.UnionForEvidence",19,5104,
analysis/check/fixpoint/summary/dynamic_index_facts.go,q0,"[]callboundary.DynamicIndexFact: join, widen, lessOrEq, meet, normalize, equal",22,2061,
analysis/check/fixpoint/summary/normal_return_facts.go,q0,"callboundary.NormalReturnFacts: join, widen, lessOrEq, normalize, equal",19,857,
analysis/check/fixpoint/summary/escape_event_facts.go,q0,"[]callboundary.EscapeEventFact: join, widen, lessOrEq, equal, normalize",20,1446,
analysis/check/fixpoint/summary/heap_table_objects.go,q0,"map[identity.ID]heapidentity.TableObject: normalize, equal, lessOrEq, join, widen",24,899,
analysis/check/fixpoint/summary/param_obligation.go,q0,NONE,2,579,
analysis/check/fixpoint/summary/summary_slots.go,q0,NONE,2,341,
analysis/check/internal/sourcebridge/source_value.go,q0,NONE,2,505,
analysis/check/fixpoint/summary/param_condition.go,q0,"ParamCondition: join, widen, lessOrEq",11,956,
analysis/check/fixpoint/summary/snapshot.go,q0,snapshot.go: normalize,6,762,
analysis/diagnostic/evidence.go,q0,NONE,2,118,
analysis/diagnostic/policy.go,q0,NONE,2,88,
analysis/diagnostic/types.go,q0,NONE,2,112,
analysis/check/fixpoint/summary/summary.go,q0,NONE,2,893,
analysis/check/fixpoint/summary/summary_key.go,q0,NONE,2,893,
analysis/diagnostic/assertion.go,q0,NONE,2,539,
analysis/check/placementplan/plan.go,q0,Plan: join,4,592,
analysis/domain/constraint/equality/egraph.go,q0,NONE,2,230,
analysis/domain/constraint/decision/result.go,q0,Result: join,4,277,
analysis/check/fixpoint/summary/return_presence_relation.go,q0,"ReturnPresenceRelation: join, lessOrEq, normalize, equal",14,1040,
analysis/check/fixpoint/summary/summary_lattice.go,q0,"Summary: join, widen, lessOrEq, meet, normalize, equal",16,944,
analysis/domain/constraint/expr/expr_arith.go,q0,NONE,2,149,
analysis/check/fixpoint/summary/return_condition.go,q0,"ReturnConditionParamRefinement: join, normalize, equal, lessOrEq",16,1134,
analysis/domain/constraint/expr/expr.go,q0,NONE,2,259,
analysis/domain/constraint/expr/expr_minmax.go,q0,NONE,2,217,
analysis/domain/constraint/expr/expr_compare.go,q0,ExprCompare: equal,5,427,
analysis/check/fixpoint/summary/param_equality.go,q0,"[]ParamEquality: join, normalize, lessOrEq, equal",14,1558,
analysis/domain/constraint/expr/expr_equal.go,q0,Expr: equal,4,431,
analysis/domain/constraint/expr/expr_simplify.go,q0,NONE,2,422,
analysis/domain/constraint/numeric/diff/difference.go,q0,NONE,2,423,
analysis/domain/constraint/numeric/modular/modular.go,q0,NONE,2,422,
analysis/domain/constraint/expr/expr_ref.go,q0,NONE,2,423,
analysis/check/fixpoint/summary/proof_facts.go,q0,"callboundary.BranchProof: join, widen, lessOrEq, meet, normalize, equal",20,1547,
analysis/domain/effect/compose.go,q0,"Row: join, meet, lessOrEq, normalize, equal",14,365,
analysis/check/fixpoint/summary/path_facts.go,q0,"pathValueFact: join, widen, lessOrEq, normalize, equal
pathStaticMemberFact: join, widen, lessOrEq, normalize, equal",33,1759,
analysis/check/fixpoint/summary/store_relation_facts.go,q0,"[]callboundary.StoreRelationFact: join, widen, lessOrEq, normalize, equal",20,1628,
analysis/domain/effect/capability/capability.go,q0,NONE,2,494,
analysis/domain/effect/capability/label/label.go,q0,NONE,2,494,
analysis/check/fixpoint/summary/path_invalidation_facts.go,q0,"[]callboundary.PathInvalidationFact: join, widen, lessOrEq, normalize, equal",21,1757,
analysis/check/fixpoint/summary/param_obligation_lattice.go,q0,"ParamMemberCallObligation: join, lessOrEq, normalize, equal
ParamMemberReturnSlot: join, lessOrEq, normalize, equal
ReturnParamPathAlias: join, lessOrEq, normalize, equal",46,1915,
analysis/domain/effect/dispatch/labels.go,q0,equal,2,401,
analysis/domain/lattice/lattice.go,q0,NONE,2,91,
analysis/domain/effect/dispatch/reserved.go,q0,"VariadicTransform: equal, TypePredicate: equal",11,448,
analysis/domain/effect/mutation/active.go,q0,NONE,2,522,
analysis/domain/effect/control/reserved.go,q0,"Throw: equal, IO: equal",8,621,
analysis/domain/effect/label.go,q0,normalize,2,522,
analysis/domain/effect/iteration/labels.go,q0,Iterator: equal,4,722,
analysis/domain/lattice/lift/product.go,q0,NONE,2,421,
analysis/domain/effect/param_ref.go,q0,NONE,2,661,
analysis/domain/path/address/local.go,q0,NONE,2,369,
analysis/domain/path/address/key.go,q0,NONE,2,369,
analysis/domain/path/address/parser.go,q0,NONE,2,211,
analysis/domain/path/address/address.go,q0,Stable: equal,4,412,
analysis/domain/effect/postcondition/labels.go,q0,"Refinement: equal, NormalReturnRefinement: equal",12,817,
analysis/domain/effect/returns/labels.go,q0,"Return: equal, normalize
ErrorReturn: equal",11,817,
analysis/domain/effect/mutation/labels.go,q0,"Mutate: equal, LengthChange: equal, TableMutator: equal",16,982,
analysis/domain/lattice/lift/map.go,q0,"lift/Map: join, widen, lessOrEq, meet, normalize, equal",18,723,
analysis/domain/effect/mutation/transforms.go,q0,"TypeTransform: equal, normalize",7,979,
analysis/domain/effect/row.go,q0,"Row: equal, lessOrEq",8,843,
analysis/domain/path/address/root_suffix.go,q0,NONE,2,238,
analysis/domain/path/address/root.go,q0,Root: equal,4,238,
analysis/domain/constraint/numeric/numeric.go,q0,"Le: equal, Lt: equal, Ge: equal, Gt: equal, Eq: equal, EqConst: equal, LeConst: equal, GeConst: equal, ModEq: equal, LeLenOf: equal, LenLeConst: equal, LenGeConst: equal",59,1475,
analysis/domain/effect/returns/reserved.go,q0,"ReturnLength: equal
CorrelatedReturn: equal
DeepElementOf: normalize, equal
StringUnpackValue: normalize, equal
SelectCaseOfParam: normalize, equal
SelectResultOfCases: normalize, equal",46,1011,
